"","id","neweth","q1a","q1b","q1c","q2af","q2acf","q2bf","q2bcf","q2cf","q2ccf","q3a","q3b","q3c","q4a","q4b","q4c","q5af","q5acf","q5bf","q5bcf","q5cf","q5ccf","q6a","q6b","q6c","length","pt2_a","pt2_b","pt2_c","pt2_d","pt2_e","pt2_f","pt2_g","pt2_h","pt3_1","pt3_2","pt3_3","pt3_4","pt3_5","pt3_6","pt3_7","pt3_8","pt3_9","pt3_10","pt3_11","pt3_12","pt4_a","pt4_b","pt4_c","pt4_d","pt4_e","pt4_f","pt5_a","pt5_b","pt5_c","pt5_d","pt5_e","pt5_f","pt5_g","pt5_h","pt5_i","pt5_j","pt5_k","pt5_l","p6_1","p6_2","p6_3","p6_4","p6_5","p6_6","p6_7","p6_8","p6_9","p6_10","p6_11","p6_12","pt7_a","pt7_b","pt7_c","pt7_d","pt7_e","pt7_f","pt7_g","pt7_h","pt7_i","pt7_j","pt7_k","pt7_l","pt7_m","pt7_n","pt8_1","pt8_2","pt8_3","pt8_4","pt8_5","pt8_6","pt8_7","pt8_8","pt8_9","pt8_10","pt8_11","pt8_12","pt8_13","pt8_14","pt8_15","pt8_16","pt8_17","pt8_18","pt8_19","pt8_20","pt8_21","pt8_22","pt8_23","pt8_24","pt9_a","pt9_b","pt9_c","pt9_d","pt9_e","pt9_f","pt9_g","pt9_h","pt9_i","pt9_j","pt9_k","pt9_l","pt10_wb","pr10_wg","pt10_wp","pr10_wh","pt10_wn","pt10_ab","pr10_ag","pt10_ap","pr10_ah","pt10_an","pt11_a","pt11_b","pt11_c","pt11_d","pt11_e","pt11_f","pt11_g","pt11_h","pt11_i","pt11_j","pt11_k","pt11_l","pt11_LR","pt11_m","pq12_a","pq12_b","pq12_c","pq12_d","pq12_e","pq12_f","pq12_g","pq12_g2","pq12_h","pq12_h2","last24mj","weeklymj","filter_$","st_a","st_b","st_c","st_d","st_e","st_f","st_g","st_h","st_i","st_j","st_k","st_l","D_ASIS","racemiss","eth_id","qual_p1","qual_p2","qual_p3","qxq1","qxq2","qxq3","negc_p1","negc_p2","negc_p3","pt4_dr","pt4_fr","pt1","pt2","pt3","p3_1r","p3_3r","p3_6r","p3_10r","p3_11r","p3_12r","anx1","anx2","anx3","p6_1r","p6_3r","p6_5r","p6_7r","p6_9r","p6_11r","negatt1","negatt2","negatt3","ster1","ster2","ster3","realth1","realth2","realth3","symbth1","symbth2","symbth3","pt11_ar","pt11_cr","missing","st_ar","st_er","st_gr","st_fr"
"471",588,1,10,8,8,10,4,1,0,2,1,10,9,7,10,10,10,10,4,5,2,5,1,10,10,10,72,6,9,10,8,9,10,5,5,7,3,7,1,2,8,1,1,1,9,9,8,6,5,7,1,8,0,9,2,1,2,10,9,9,2,1,8,3,3,0,8,0,9,0,8,0,9,0,9,0,8,1,1,4,1,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4,2,9,5,1,2,8,8,7,0,0,3,5,5,3,3,2,4,2,2,3,2,3,3,3,4,7,8,5,8,8,2,2,8,7,8,1,9,1,19,2,3,NA,2,6,NA,6,NA,0,0,1,81,10,1,4,80,72,63,0,0,24,15,15,0.388679102805939,0,20,15,18,19,120,180,190,7,5,2,8,9,11,15,17,2,2,1,0,0,1,8,5,2,9,9,9,9,9,9,35,35,35,15,72,45,0,1,1,1,2,6,6,2,0,0,1,4,2
"472",589,1,8,1,1,20,10,3,1,3,1,10,8,8,8,5,6,10,8,50,2,50,2,10,10,10,36,10,10,10,10,10,10,6,10,9,9,9,0,0,9,0,0,0,9,9,9,9,4,4,1,8,1,10,1,1,1,10,10,10,1,1,1,1,1,0,9,0,9,0,9,0,9,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,9,5,3,3,7,5,5,0,0,0,4,3,1,1,1,1,1,1,1,1,1,1,9,5,3,5,0,5,6,0,8,9,7,5,4,9,1,39,2,4,5,1,6,NA,6,NA,0,0,1,90,5,3,3,70,50,50,0,0,0,4,3,-0.543157896550496,0,16,20,20,20,20,100,200,1,0,1,8,8,13,12,16,0,0,0,0,0,0,9,0,0,9,9,9,9,9,9,36,36,27,11,50,11,0,0,0,5,5,5,0,6,0,0,2,4,4
"473",590,4,10,5,7,9,3,2,0,8,2,9,4,6,10,10,10,6,3,3,1,6,2,10,10,10,15,7,9,10,8,9,9,3,6,2,5,3,6,5,3,6,5,6,3,6,5,7,4,4,5,7,4,10,3,3,3,7,9,10,1,1,8,9,9,5,4,6,4,5,4,6,4,6,5,6,4,6,7,7,7,8,9,6,9,8,9,9,8,0,7,3,3,3,3,3,5,5,5,6,4,4,4,5,6,4,6,4,4,4,4,4,4,6,4,9,0,2,2,7,7,9,0,0,3,2,6,2,2,1,3,2,4,4,4,4,4,4,8,7,7,6,6,6,6,5,6,5,5,4,6,4,18,3,1,2,2,3,12,5,12,1,0,1,90,0,6,6,49,63,90,0,0,24,18,54,-0.367035746465767,0,22,16,18,18,80,180,180,35,41,24,4,5,11,8,12,7,6,6,6,3,4,24,22,19,4,3,4,3,3,3,15,15,15,12,63,90,12,18,18,21,16,18,5,2,0,0,8,0,4
"474",591,2,10,10,6,10,3,10,5,5,3,10,10,5,5,10,10,5,2,20,10,10,3,5,10,10,60,10,10,10,0,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,9,0,9,0,9,3,4,5,5,6,6,5,5,5,5,5,4,5,1,9,4,4,4,9,0,4,4,4,9,8,7,0,4,4,4,0,0,4,2,0,0,0,0,0,3,3,3,3,3,3,9,3,3,3,9,9,3,3,0,6,3,0,4,0,0,4,9,0,0,4,4,5,6,0,3,2,1,5,4,4,4,4,4,1,4,4,4,4,6,8,3,6,8,9,9,9,9,9,8,8,1,8,2,18,2,2,1,2,6,NA,6,NA,0,0,1,81,0,0,20,20,30,36,0,15,10,5,25,-0.355028461403214,0,23,20,10,20,200,100,200,28,12,2,9,9,13,18,18,4,4,4,4,4,4,18,19,17,5,8,5,5,9,5,27,23,22,20,45,35,6,12,18,24,9,8,3,6,0,0,30,15,20
"475",592,1,10,10,10,5,2,0,0,1,0,10,5,5,10,5,7,NA,NA,NA,1,NA,6,10,5,7,60,7,10,10,7,10,10,2,10,7,1,8,2,5,5,0,0,5,8,8,8,0,7,5,0,8,0,9,2,7,4,8,5,10,1,1,6,1,8,0,7,1,8,0,5,0,8,0,9,5,5,1,1,1,1,1,4,2,5,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,2,0,0,7,5,7,0,0,1,5,5,7,7,7,7,7,1,4,2,4,2,9,0,9,0,0,2,9,0,9,9,9,0,9,9,1,28,1,4,3,1,2,37,1,5,1,1,1,81,4,0,0,56,25,70,0,0,6,5,40,0.737688710619893,0,0,17,17,20,170,85,100,5,13,4,9,9,7,14,17,2,1,4,1,1,1,6,9,8,9,8,9,9,9,4,32,31,27,4,25,50,0,0,0,0,0,8,0,0,0,0,6,2,24
"476",595,1,10,8,10,8,1,0,0,0,0,10,5,8,10,10,5,10,2,2,1,1,0,10,10,5,48,8,10,10,8,10,10,3,5,7,2,6,4,2,7,2,0,2,7,9,9,4,3,2,2,3,3,9,1,2,2,5,5,6,1,1,9,2,5,0,8,0,8,0,5,0,8,0,7,0,5,0,4,3,0,2,2,2,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,9,2,0,0,7,7,8,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,9,9,0,9,9,9,6,3,9,1,23,3,1,1,2,3,20,3,20,1,1,1,81,2,0,0,35,35,48,0,0,9,8,20,-0.737527282346129,0,17,18,18,20,144,180,200,9,8,3,7,6,7,9,9,2,3,2,2,0,0,11,6,4,9,9,9,9,9,9,34,31,30,2,35,36,0,0,0,10,0,6,5,4,0,0,12,5,12
"477",596,1,7,7,5,15,9,8,2,7,4,9,8,6,9,7,8,13,7,7,3,10,4,10,9,9,12,8,9,9,8,8,8,7,6,8,7,7,7,8,7,8,8,8,7,8,7,6,4,3,5,5,5,9,1,2,4,5,8,9,2,2,5,5,3,3,7,2,6,4,6,3,7,2,5,3,6,5,6,6,2,3,2,6,5,2,4,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,9,5,2,5,6,5,7,0,1,4,5,5,2,4,4,4,4,3,4,4,4,3,4,6,4,6,5,6,6,6,7,8,9,6,3,9,1,18,3,1,1,2,6,NA,6,NA,0,0,1,81,5,4,20,30,40,63,0,2,20,25,15,-0.629157669761552,0,22,17,17,16,119,119,144,22,19,3,4,4,10,7,9,1,2,2,2,1,2,17,26,13,6,7,5,6,7,6,26,24,24,29,42,65,1,0,1,1,1,2,5,5,0,0,18,4,12
"478",597,2,10,10,9,10,0,10,2,10,1,9,10,9,10,10,9,NA,1,10,3,10,3,8,10,10,56,9,10,10,1,9,10,1,8,4,0,7,7,1,8,0,0,1,4,7,9,9,9,9,0,9,0,10,1,5,1,1,10,10,1,1,8,5,1,6,9,0,9,0,7,4,9,8,0,8,6,0,1,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,2,3,0,9,0,0,0,3,9,9,0,0,3,1,3,1,3,2,4,2,1,3,1,4,2,1,8,1,8,9,9,9,8,9,0,0,0,9,8,2,18,2,1,NA,2,6,NA,6,NA,0,0,1,90,0,0,0,3,90,90,0,0,24,5,3,-0.913625423902016,0,32,19,11,19,190,110,190,2,4,2,9,9,18,18,18,5,2,1,5,2,0,14,2,8,3,9,9,5,1,1,30,30,8,0,90,13,0,1,0,6,0,5,8,8,0,0,60,0,0
"479",598,1,10,10,10,10,4,0,0,3,0,10,6,6,10,5,3,10,4,0,0,0,0,10,3,1,36,4,10,3,5,10,6,2,0,7,2,8,7,2,5,2,2,2,7,6,6,2,0,0,6,0,3,8,6,3,3,5,5,7,2,2,5,5,8,2,5,2,6,1,3,1,7,0,6,1,7,0,1,1,0,3,1,1,0,2,3,1,3,0,2,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,6,0,0,0,0,0,3,9,0,9,2,2,5,7,7,8,0,0,3,5,5,5,4,4,5,2,4,4,5,5,3,7,5,7,2,4,8,3,2,8,7,8,6,3,9,1,25,2,1,4,1,3,72,6,NA,0,0,1,72,12,6,15,35,35,56,0,0,15,25,40,-0.380336156109724,0,11,14,8,16,140,40,48,5,7,6,3,6,2,3,6,2,1,4,2,3,3,12,10,10,7,7,8,8,9,8,25,26,30,33,35,90,0,0,8,15,0,12,2,2,0,0,12,4,12
"480",599,3,7,5,10,6,4,3,1,9,7,10,6,7,6,4,10,2,1,1,1,5,5,4,4,8,8,5,7,9,6,7,6,3,5,7,3,7,4,4,5,5,2,2,6,7,6,5,3,3,6,5,5,8,1,2,2,4,8,9,1,1,2,8,7,4,4,4,6,4,6,3,4,1,1,1,6,2,2,2,1,1,1,1,0,0,2,0,1,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,9,0,1,1,5,5,8,0,1,0,4,5,5,5,4,5,4,5,4,4,5,4,6,5,5,5,8,8,8,7,7,8,8,4,5,9,3,18,2,1,1,2,5,280,4,120,0,0,1,72,0,2,2,20,40,72,0,1,0,32,35,-0.587944900343992,0,17,12,15,13,60,60,52,8,4,3,3,4,8,6,9,2,2,4,3,2,3,11,15,10,5,5,5,6,8,8,20,21,23,4,41,99,5,1,0,2,1,1,3,4,0,0,28,2,12
"481",600,1,10,6,7,50,5,25,2,10,3,10,4,4,7,9,8,20,2,30,6,30,2,5,9,8,72,6,5,10,5,10,7,10,5,9,0,9,0,0,9,0,0,0,9,9,9,6,2,7,3,7,5,8,2,1,2,4,7,7,1,1,3,3,3,0,9,0,9,6,9,5,9,3,8,2,7,2,3,3,2,3,3,2,0,3,0,0,4,0,2,2,0,1,0,0,0,0,0,1,0,2,2,4,0,0,1,0,0,0,0,5,0,0,0,9,3,3,2,6,7,9,3,4,5,5,3,1,5,4,5,4,1,3,3,4,3,9,3,9,3,7,9,9,3,9,9,0,4,5,9,1,20,1,3,4,2,5,20,3,25,0,1,1,72,6,3,4,24,49,63,3,4,15,15,9,-0.928514068483674,0,6,11,15,17,66,135,153,13,8,6,6,4,8,13,11,0,0,0,0,0,0,0,0,0,9,9,3,4,6,7,36,25,28,13,56,39,3,0,5,5,0,5,0,0,0,0,21,0,8
"482",601,3,10,10,10,6,4,3,1,20,8,10,10,10,10,10,10,6,4,3,1,20,10,10,10,10,12,7,10,10,7,10,10,2,7,7,5,6,5,0,5,0,0,0,4,6,5,3,0,0,6,1,6,6,6,7,6,2,9,2,6,6,8,7,10,0,4,0,5,5,4,0,5,0,4,0,5,0,0,0,5,5,0,0,0,0,0,2,6,0,7,0,0,3,3,3,3,0,0,0,0,0,0,7,4,6,6,0,6,0,0,6,6,5,6,9,0,0,5,7,9,9,0,3,4,6,3,3,4,4,4,3,3,4,4,4,3,4,7,2,7,9,9,9,9,5,9,9,9,0,9,3,NA,4,3,4,2,6,NA,6,NA,0,0,1,54,0,0,30,14,81,18,0,18,32,42,30,-0.86525206148505,0,26,17,17,20,170,170,200,10,0,15,3,3,3,3,4,2,3,4,5,3,4,15,4,12,9,9,4,9,9,9,27,22,27,30,99,114,6,6,0,23,6,23,5,7,0,0,18,0,0
"483",603,6,10,3,9,100,9,2,1,8,4,10,1,2,10,1,4,250,15,4,2,25,8,10,1,4,48,8,3,10,3,3,2,4,3,6,6,6,6,6,5,5,5,5,6,7,7,1,0,1,0,0,7,8,2,2,2,6,4,3,3,2,2,2,2,0,5,0,8,0,6,0,8,0,6,0,8,1,3,3,1,1,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,9,0,1,2,6,6,8,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,9,0,9,9,5,9,9,9,5,4,9,6,21,3,1,3,1,4,50,5,1224,0,0,1,72,0,2,4,36,24,24,0,0,2,4,2,-1.02820620555352,0,36,11,13,5,33,13,5,9,5,3,9,2,1,10,2,3,3,4,3,2,2,18,20,12,9,9,9,9,9,9,31,32,32,6,24,10,0,0,0,0,0,6,9,9,0,0,15,8,21
"484",604,1,10,10,10,20,5,6,3,4,2,10,10,10,10,7,8,20,5,3,1,2,1,10,7,6,38,7,7,9,7,7,5,0,4,7,3,6,3,3,7,2,2,2,2,7,7,5,1,1,8,8,6,8,2,2,7,2,9,7,3,4,1,8,10,3,7,2,8,1,7,3,8,0,7,1,6,7,6,6,8,8,6,6,1,7,1,1,6,1,8,0,0,0,0,0,0,0,5,3,0,2,4,3,9,0,1,0,0,0,0,3,1,0,1,9,0,1,5,7,8,9,0,0,3,6,1,3,3,3,4,3,3,4,4,3,4,9,1,1,7,7,3,7,7,8,9,9,7,2,9,1,19,4,1,NA,2,5,NA,6,NA,0,0,1,72,0,2,35,14,72,63,0,0,3,48,10,-1.15072328774501,0,16,14,16,12,140,112,84,35,21,16,1,3,6,2,11,2,3,2,7,2,2,11,9,13,6,7,8,6,9,8,28,29,30,37,72,106,0,5,9,13,0,5,0,8,0,0,18,0,2
"485",605,1,10,8,9,15,5,4,2,5,2,10,6,7,10,4,6,15,4,4,2,2,1,10,2,4,240,10,8,7,8,10,8,7,7,7,NA,6,6,1,6,0,0,2,8,8,7,6,0,0,2,6,2,8,2,3,3,5,6,8,2,2,6,3,3,0,6,2,8,0,7,0,6,0,5,1,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,6,7,9,8,0,1,3,5,3,4,5,5,4,5,4,5,5,4,4,6,4,7,2,6,7,3,3,6,8,7,7,2,9,1,22,2,1,1,2,5,240,6,NA,0,0,1,72,0,6,18,35,54,64,0,2,18,15,9,NA,0,11,18,15,18,144,60,36,2,2,0,7,7,6,7,13,2,3,3,1,1,2,NA,4,6,9,7,9,9,9,8,30,31,28,24,56,39,0,0,0,0,0,0,3,2,0,0,12,3,0
"486",606,1,10,10,5,25,15,5,1,5,0,10,7,3,10,10,10,30,10,7,2,20,3,6,10,10,38,7,4,8,5,5,3,10,6,4,5,5,4,4,7,2,2,5,5,5,6,7,4,2,2,6,2,5,3,6,3,2,6,5,2,2,4,7,2,3,5,3,6,5,5,3,5,2,5,6,5,5,7,7,6,3,2,5,2,1,1,1,3,0,0,0,0,2,0,0,0,2,0,4,0,1,0,6,4,2,4,0,6,0,3,6,4,2,2,9,2,4,3,6,6,8,0,2,3,4,6,4,4,4,4,4,4,4,4,4,4,7,4,5,6,8,9,5,4,7,9,8,4,5,9,1,19,3,1,1,1,3,10,1,10,1,1,1,45,6,24,9,12,36,40,0,4,12,28,12,-0.40044032684739,0,16,11,13,8,110,130,80,28,11,4,7,7,11,9,13,5,4,2,4,4,3,18,10,16,6,6,4,6,7,3,23,20,20,39,40,68,2,2,5,16,9,14,2,4,0,0,27,6,15
"487",607,-1,10,7,8,NA,5,NA,0,NA,3,10,7,7,10,10,10,NA,10,NA,3,NA,6,10,10,10,48,7,10,10,6,10,8,3,8,9,2,8,2,2,8,2,0,0,7,9,7,7,7,8,1,6,1,9,1,1,2,7,8,9,2,1,3,6,7,2,7,0,9,1,7,1,8,0,8,1,7,1,0,1,1,1,1,0,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0,3,0,2,2,0,5,0,0,2,0,2,1,9,0,0,0,7,8,9,0,0,2,1,1,3,4,4,4,4,3,4,4,4,4,8,2,8,2,5,5,8,5,6,8,7,5,4,9,-1,18,4,1,1,2,5,15,6,NA,0,0,1,81,0,0,0,49,64,81,0,0,6,6,7,-0.371729510889225,1,6,17,16,18,119,160,180,4,2,3,8,8,14,16,14,0,1,1,2,0,2,5,5,4,7,9,8,8,9,8,32,31,32,0,64,19,2,0,2,7,5,5,1,1,0,0,8,0,3
"488",608,3,10,10,10,NA,3,1,NA,NA,3,10,10,10,10,10,10,5,5,5,5,5,5,10,10,10,120,10,10,10,10,7,9,10,10,6,6,9,2,2,8,2,2,2,6,7,7,8,8,9,0,9,0,9,1,1,1,1,3,9,1,1,1,6,1,0,6,1,7,0,7,NA,7,0,1,1,7,9,6,5,8,7,5,7,7,9,6,3,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,1,9,1,1,5,5,5,9,0,0,0,0,0,4,4,5,5,6,3,4,4,4,4,0,9,0,9,9,9,9,0,9,9,9,0,9,0,3,50,1,3,1,2,6,NA,5,NA,0,0,1,81,1,1,5,5,15,81,0,0,0,0,0,0.505716080722802,0,36,20,20,16,200,200,160,35,34,25,9,9,16,18,18,3,0,1,3,2,2,11,7,9,9,8,9,NA,9,8,30,NA,25,7,15,0,0,0,0,12,0,4,9,9,0,0,40,0,32
"489",609,1,10,6,6,12,3,4,0,10,2,10,4,5,9,7,10,20,3,5,0,10,5,8,7,10,192,6,6,1,5,8,8,3,5,7,4,6,1,1,6,3,1,2,6,8,8,1,2,2,NA,NA,NA,6,3,4,4,7,5,7,2,2,4,8,9,1,6,1,8,0,5,3,5,1,6,2,6,3,1,1,2,5,1,3,1,1,2,2,5,0,6,0,0,1,3,0,2,0,0,1,0,3,0,4,8,2,3,0,3,5,5,6,5,7,3,8,1,1,3,6,5,7,0,0,1,3,3,4,5,5,5,5,4,5,5,3,5,5,6,7,3,8,8,8,0,8,8,8,4,5,9,1,20,2,1,1,2,3,37,5,260,0,0,1,48,3,4,12,42,25,49,0,0,4,24,27,-0.351299570715372,0,15,12,6,16,72,42,112,12,8,13,NA,NA,3,NA,NA,2,3,3,3,1,1,10,8,7,8,8,9,6,8,7,30,25,27,19,25,75,4,2,4,17,13,21,4,2,0,5,12,8,24
"490",610,1,10,6,5,5,3,1,0,2,0,10,3,3,10,4,6,10,6,1,0,3,2,10,2,5,5,1,10,10,1,8,8,0,8,5,5,7,4,0,6,0,0,2,7,8,9,7,2,2,2,2,4,10,1,9,8,1,5,8,2,5,8,9,7,6,5,4,7,0,5,1,5,1,7,1,3,5,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,6,8,4,5,0,6,1,5,5,5,7,5,9,0,0,0,8,7,5,0,0,1,1,1,5,4,5,5,4,3,4,5,4,4,7,3,8,2,3,8,9,1,8,8,8,5,4,9,1,25,2,1,3,2,2,16,2,40,0,1,1,90,0,0,0,8,35,40,0,0,8,9,7,-0.568477385862903,0,8,11,11,16,66,44,32,8,1,2,7,5,9,9,7,4,2,3,2,1,0,15,3,5,3,5,9,8,8,8,20,27,26,0,35,25,5,0,0,23,12,22,2,1,0,0,10,12,12
"491",611,4,10,2,2,4,10,0,0,0,1,10,2,2,10,2,2,5,10,1,0,0,1,10,2,2,6,4,5,10,3,5,5,7,5,9,8,9,3,1,9,1,1,1,0,5,7,3,2,0,0,1,4,3,2,10,9,2,9,3,1,2,10,10,10,3,6,3,6,5,5,5,6,5,7,2,7,7,5,2,5,2,4,2,2,4,1,6,3,4,5,1,1,9,5,3,2,2,1,2,2,1,0,9,9,9,5,3,9,2,7,9,5,9,5,9,0,2,5,9,9,9,0,0,5,1,4,2,4,3,4,3,3,4,5,5,3,3,9,1,9,7,9,9,9,9,9,9,7,2,5,4,28,2,1,5,1,3,36,5,80,0,0,1,27,0,20,45,18,81,27,0,0,50,10,40,-0.0261500472326451,0,32,9,13,10,18,26,20,21,13,18,9,5,5,9,6,0,0,0,9,4,2,11,3,16,6,6,4,4,4,7,24,19,25,65,81,60,16,8,5,32,21,28,6,8,0,0,0,0,0
"492",612,1,10,0,1,10,10,1,0,1,0,10,1,2,10,5,3,50,50,5,1,5,0,10,5,6,37,10,10,10,9,10,10,0,5,7,2,7,1,1,8,1,1,1,1,8,9,6,4,4,2,8,0,8,1,1,3,2,9,6,1,1,7,5,9,1,5,1,8,1,5,5,7,0,6,1,5,2,5,0,1,0,0,5,0,0,4,2,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,4,0,3,4,0,3,1,1,0,3,2,2,9,0,0,5,5,9,9,0,0,1,0,0,3,4,4,4,4,4,4,4,4,5,NA,NA,NA,2,5,NA,8,5,7,8,7,6,3,9,1,23,3,1,3,1,2,12,3,36,0,1,1,72,0,0,15,10,81,54,0,0,7,0,0,-0.299041428284582,0,NA,20,19,20,0,95,100,8,9,7,7,9,10,11,17,2,2,1,8,1,0,7,4,10,8,8,8,4,9,8,29,24,28,15,81,0,4,0,0,11,5,7,NA,NA,0,0,36,0,0
"493",613,1,10,5,5,10,2,0,1,3,0,10,2,3,10,4,7,20,5,1,1,5,1,10,3,5,217,8,10,10,7,10,7,2,8,9,1,6,2,1,8,1,0,1,8,9,9,4,5,5,3,6,1,9,1,1,6,5,9,9,1,2,4,3,3,0,7,0,9,0,7,0,9,0,8,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,1,1,0,0,6,0,2,1,0,7,1,9,0,9,5,8,7,8,0,1,1,2,2,3,4,4,5,3,2,2,3,3,3,9,5,8,2,6,8,8,1,7,7,8,7,2,9,1,20,2,1,5,2,6,NA,6,NA,0,0,1,81,0,9,30,40,63,72,0,2,4,6,6,-0.458251239567489,0,8,18,17,17,90,68,51,0,1,0,6,8,9,11,14,0,3,1,1,0,0,6,3,2,9,9,9,9,9,9,34,34,34,39,65,18,1,0,3,7,8,9,0,1,0,0,6,2,4
"494",614,6,10,6,4,10,3,0,0,3,2,10,5,6,8,5,6,15,5,5,2,7.5,2,10,7,7,24,6,8,8,6,8,10,2,3,6,4,5,5,2,7,1,1,1,8,8,8,6,2,6,2,5,3,4,2,8,8,4,7,7,2,1,7,7,5,0,2,3,3,4,6,1,7,0,2,3,5,3,6,2,4,1,2,5,3,2,2,3,1,1,2,0,0,2,5,0,1,1,0,5,0,3,0,6,2,4,3,0,1,0,0,0,3,6,6,7,0,4,6,5,8,9,0,3,5,3,3,3,5,4,5,4,6,4,4,3,4,4,6,3,7,8,8,7,5,7,9,8,5,4,8,7,19,3,1,3,1,5,80,6,NA,0,0,1,28,0,32,48,20,56,63,0,3,35,21,15,-0.0112340579520955,0,24,14,14,18,84,70,126,16,14,7,7,6,8,13,11,3,4,2,1,1,1,16,6,4,9,6,5,8,9,6,20,26,22,80,59,57,7,2,8,15,1,15,5,6,0,14,28,0,4
"495",615,1,10,10,10,NA,1,NA,NA,NA,NA,10,9,9,NA,NA,NA,10,2,10,2,10,3,10,8,8,36,5,10,10,5,7,8,6,5,9,5,8,0,5,5,NA,0,1,5,8,5,6,2,2,5,5,3,4,5,5,4,4,6,5,5,5,8,6,7,1,5,5,9,5,5,NA,9,0,5,5,9,2,5,5,5,6,5,5,2,4,3,2,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,0,0,3,0,9,0,0,0,5,5,9,0,0,1,5,5,4,4,4,4,4,4,4,4,4,4,8,1,8,1,0,5,8,0,5,1,1,7,2,1,1,18,1,1,4,2,5,168,2,24,1,1,1,36,0,0,0,20,30,45,0,0,8,30,35,-0.458412149068909,0,4,15,15,15,150,NA,120,23,19,9,4,6,8,6,11,0,1,4,4,1,4,6,NA,10,8,4,4,NA,9,4,26,NA,27,0,30,95,1,0,0,7,1,3,1,1,0,0,28,0,20
"496",616,1,10,8,10,5,1,1,1,3,1,10,8,9,5,9,10,8,3,3,2,10,2,6,8,10,84,9,10,10,10,8,9,2,5,9,0,9,0,0,9,0,0,0,9,9,9,7,5,7,0,7,0,9,1,1,7,3,2,9,1,1,8,7,3,0,5,0,8,0,6,0,6,0,5,0,7,1,2,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,2,0,2,1,0,2,2,9,0,1,5,5,5,9,0,1,4,4,3,5,4,4,5,4,3,4,3,4,3,6,4,9,2,2,9,9,4,6,6,7,5,4,9,1,18,3,1,4,2,4,96,6,NA,0,0,1,81,0,1,35,15,10,81,0,1,32,28,9,-0.178851251001273,0,9,19,20,17,152,180,136,6,2,1,9,9,12,16,16,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,31,30,30,36,11,65,0,0,0,13,4,5,3,0,0,0,32,0,36
"497",617,3,10,7,10,10,2,6,1,20,6,10,7,7,5,7,10,2,0,4,0,13,6,5,8,10,48,7,9,10,7,8,10,3,8,7,4,7,3,5,8,0,1,2,3,8,8,0,2,4,8,0,9,8,1,2,2,8,7,8,2,2,6,4,3,1,7,1,9,0,6,5,7,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,5,5,0,5,0,5,9,5,9,0,7,0,5,6,8,6,5,8,0,5,5,8,7,6,0,0,0,5,5,3,4,4,2,2,3,4,4,2,2,8,5,8,5,7,9,9,3,6,9,8,6,3,9,3,18,3,4,5,1,6,NA,6,NA,0,0,1,64,0,10,10,64,49,48,0,0,0,20,15,-0.615289848417203,0,12,16,17,18,112,119,144,3,0,3,1,0,2,5,0,2,2,1,6,1,1,11,7,10,8,8,9,4,9,9,32,26,23,20,49,55,5,10,10,28,12,25,1,1,0,3,3,9,8
